,material,cond,expt,var_feature1,var_feature2,var_feature3,var_feature4,answer_text,user_id,best_ans,value,best_senti,best_obj,pos,neg,neither,resolve,goal_obj,non_goal_obj,neither_obj,both_objs
918,bill_holiday,2A,expt2,UNEXP-GOOD,normal,control,non-goal,None of his flights are delayed and by the end of that day Bill is lying on a beach with a beer,5a942e42f05361000171af12,bh_other,1,pos,neither_object,1,0,0,0,0,0,1,0
919,bill_holiday,2AR,expt2,UNEXP-GOOD,normal,reverse,non-goal,He stayed ,5a8ddc98eea3d300016ebe98@email.prolific.ac,bh_other,1,neither,neither_object,0,0,1,0,0,0,1,0
920,bill_holiday,2AR,expt2,UNEXP-GOOD,normal,reverse,non-goal,He has a fantastic holiday in the sun,5978c46aadf3e40001b3a43b,bh_other,1,pos,goal_object,1,0,0,0,1,0,0,0
921,bill_holiday,2A,expt2,UNEXP-GOOD,normal,control,non-goal,"On the way to the airport for his holiday, he sees a cute dog which makes him happy",ollie markwell,bh_other,1,pos,goal_object,1,0,0,0,1,0,0,0
922,bill_holiday,3B(2),expt2,UNEXP-BAD,bizarre,control,goal,just before leaving he decides to use the bathroom as he suddenly felt strange. he had an larger than usual bowel movement that ripped his bottom,5ac9e511fa3b4e0001739999,bh_other,1,neg,neither_object,0,1,0,0,0,0,1,0
923,bill_holiday,5D4,expt2,UNEXP,bizarre,reverse,goal,a sausage was in his suitcase from breakfast,5b4ddf7a369f840001135737,bh_other,1,neither,both_objects,0,0,1,0,0,0,0,1
924,bill_holiday,2A,expt2,UNEXP-GOOD,normal,control,non-goal,He will have a good holiday,597b90d17fd7530001344e8f,bh_other,1,pos,goal_object,1,0,0,0,1,0,0,0
925,bill_holiday,2B,expt2,UNEXP-GOOD,normal,control,goal,he has a nice holiday,5a0f3a055d06850001b00323,bh_other,1,pos,goal_object,1,0,0,0,1,0,0,0
926,bill_holiday,2.2RA,expt2,UNEXP-GOOD,bizarre,reverse,goal,His flight was moved forward.,57a5c633275be6000135b61c,bh_other,1,neg,neither_object,0,1,0,0,0,0,1,0
927,bill_holiday,5B2,expt2,UNEXP,bizarre,reverse,non-goal,he had a big breakfast,59ca8ad75e015800019778fd,bh_other,1,pos,non_goal_object,1,0,0,0,0,1,0,0
928,bill_holiday,5B2,expt2,UNEXP,bizarre,reverse,non-goal,I don't know,59f0befe6f67110001e7737d,bh_other,1,neither,neither_object,0,0,1,0,0,0,1,0
929,bill_holiday,3.2RB,expt2,UNEXP-BAD,bizarre,reverse,goal,The customs agent accuses him of trying to smuggle drugs out of the country,5a19928ea383a100011b6164,bh_other,1,neg,neither_object,0,1,0,0,0,0,1,0
930,bill_holiday,2.2RA,expt2,UNEXP-GOOD,bizarre,reverse,goal,Bill gets through security very quickly without setting off any alarms and the plane leaves on time!,5b2ace04a7cee100011e168d,bh_other,1,pos,neither_object,1,0,0,0,0,0,1,0
931,bill_holiday,3.2RA,expt2,UNEXP-BAD,bizarre,reverse,non-goal,He dies of food poisoning.,5a5c0728ac5624000153f533,bh_other,1,neg,non_goal_object,0,1,0,0,0,1,0,0
932,bill_holiday,5A1,expt2,UNEXP,bizarre,control,non-goal,he realises that he packed his breakfast as well as his passport,5b314814975e260001e9627e,bh_other,1,neg,both_objects,0,1,0,0,0,0,0,1
933,bill_holiday,3A,expt2,UNEXP-BAD,normal,control,non-goal,He trips breaks his leg and is unable to walk for a long time,5b21651021b7380001492244,bh_other,1,neg,neither_object,0,1,0,0,0,0,1,0
934,bill_holiday,5D4,expt2,UNEXP,bizarre,reverse,goal,He has a brain embolism while eating his breakfast and collapses dead at the table.,5b4b43df9402080001632b57,bh_other,1,neg,non_goal_object,0,1,0,0,0,1,0,0
935,bill_holiday,5C,expt2,UNEXP,normal,control,goal,"He cooked himself a large breakfast, Bill usually never has the time to cook, he eats breakfast at his desk at work",5af3ff28222e4d000187668a,bh_other,1,pos,both_objects,1,0,0,0,0,0,0,1
936,bill_holiday,3RA,expt2,UNEXP-BAD,normal,reverse,non-goal,He might need to work again.,5b2834ed7da9a90001a3c5e5,bh_other,1,neg,goal_object,0,1,0,0,1,0,0,0
937,bill_holiday,5B,expt2,UNEXP,normal,reverse,non-goal,On arrival at his destination airport Bill is stopped at Customs and refused entry into the US.,570b82b1b9b52b000f2d5304,bh_other,1,neg,neither_object,0,1,0,0,0,0,1,0
938,bill_holiday,5D,expt2,UNEXP,normal,reverse,goal,"As the minibus comes to pick Bill up, he goes to his bedroom to collect the suitcase and is alarmed to see a naked lady sprawled on his bed sleeping. ",5b5986641f9c820001ff7705,bh_other,1,neg,goal_object,0,1,0,0,1,0,0,0
939,bill_holiday,5A,expt2,UNEXP,normal,control,non-goal,As he is packing he smells something burning. He walks through to the kitchen and realises he has left the cooker on and his kitchen is on fire,5b575da5f633200001232769,bh_other,1,neg,goal_object,0,1,0,0,1,0,0,0
940,bill_holiday,2A,expt2,UNEXP-GOOD,normal,control,non-goal,His flight is on time and he has a great time,5b1faa1354eabf00013e67ec,bh_other,1,pos,neither_object,1,0,0,0,0,0,1,0
941,bill_holiday,5C,expt2,UNEXP,normal,control,goal,he hears a scream,5b4f382f37f7a4000131a581,bh_other,1,neg,neither_object,0,1,0,0,0,0,1,0
942,bill_holiday,3RB,expt2,UNEXP-BAD,normal,reverse,goal,His travel plans have been cancelled,5b1d303d3522660001b43e37,bh_other,1,neg,neither_object,0,1,0,0,0,0,1,0
943,bill_holiday,3RA,expt2,UNEXP-BAD,normal,reverse,non-goal,he takes a heart attack,5a9d935e1ade740001b91713@email.prolific.ac,bh_other,1,neg,neither_object,0,1,0,0,0,0,1,0
944,bill_holiday,2.2RA,expt2,UNEXP-GOOD,bizarre,reverse,goal,He's able to fit everything into his carry on luggage so doesn't have to pay extra to check in a case.,5745a5ab5e549100063b1193,bh_other,1,pos,goal_object,1,0,0,0,1,0,0,0
945,bill_holiday,5B,expt2,UNEXP,normal,reverse,non-goal,he doesn't enjoy his holiday,590d07f41211f9000142af0f,bh_other,1,neg,goal_object,0,1,0,0,1,0,0,0
946,bill_holiday,5A1,expt2,UNEXP,bizarre,control,non-goal,Bill checks his passport and is horrified to see that it isn't his photo and is instead that of Daniel O'Donnell. Bill runs to the mirror and stares in horror at the smug face of Daniel O'Donnell staring back at him...,5ac388a8a3ba7a0001b48eb4,bh_other,1,neg,goal_object,0,1,0,0,1,0,0,0
947,bill_holiday,2AR,expt2,UNEXP-GOOD,normal,reverse,non-goal,He has a great holiday.,5a351b1ac82921000136b467,bh_other,1,pos,goal_object,1,0,0,0,1,0,0,0
948,bill_holiday,5B2,expt2,UNEXP,bizarre,reverse,non-goal,Everything went smoothly and he went on holiday ,5b49171c6f623f00013c7bc4,bh_other,1,pos,goal_object,1,0,0,0,1,0,0,0
949,bill_holiday,3B(2),expt2,UNEXP-BAD,bizarre,control,goal,Just as he opens his door he finds a young adult male at his doorstep. The young man explains that he believes that Bill is his father.,5b1f2d283522660001b46c87,bh_other,1,neither,neither_object,0,0,1,0,0,0,1,0
950,bill_holiday,5A,expt2,UNEXP,normal,control,non-goal,someone calls over,55a6c100fdf99b7ed05b329c,bh_other,1,neither,neither_object,0,0,1,0,0,0,1,0
951,bill_holiday,3RB,expt2,UNEXP-BAD,normal,reverse,goal,Death,5b27a2477f78160001464118,bh_other,1,neg,neither_object,0,1,0,0,0,0,1,0
952,bill_holiday,5D,expt2,UNEXP,normal,reverse,goal,As he is leaving and eating his breakfast his spills it all on himself,5b33717d975e260001e98a2e,bh_other,1,neg,non_goal_object,0,1,0,0,0,1,0,0
953,bill_holiday,5A1,expt2,UNEXP,bizarre,control,non-goal,"When the taxi arrives, his mistress is in the taxi.",56d8eb60d13f6b000e542f8c,bh_other,1,neither,neither_object,0,0,1,0,0,0,1,0
954,bill_holiday,2.2RB,expt2,UNEXP-GOOD,bizarre,reverse,non-goal, going on his summer holidays,58a89e40e6afe00001d36058,bh_other,1,pos,goal_object,1,0,0,0,1,0,0,0
955,bill_holiday,5C3,expt2,UNEXP,bizarre,control,goal,He ends up having a premonition of the plane he was supposed to catch crashing so he ends up getting a taxi ride only for that to crash.,5b26af4a007d870001c7ccaa,bh_other,1,neg,neither_object,0,1,0,0,0,0,1,0
956,bill_holiday,3RA,expt2,UNEXP-BAD,normal,reverse,non-goal,He missed his taxi to the airport,charlescsimpson95@gmail.com,bh_other,1,neg,neither_object,0,1,0,0,0,0,1,0
957,bill_holiday,3.2RA,expt2,UNEXP-BAD,bizarre,reverse,non-goal,Bill was detained at the airport due to the fact he looks very similar to a known murderer. ,5b19a68244127b00013fb081,bh_other,1,neg,neither_object,0,1,0,0,0,0,1,0
958,bill_holiday,5A1,expt2,UNEXP,bizarre,control,non-goal,Bill cooks himself a large breakfast. ,5b58bf4b4b913a0001410974,bh_other,1,pos,non_goal_object,1,0,0,0,0,1,0,0
959,bill_holiday,5D4,expt2,UNEXP,bizarre,reverse,goal,"despite how prepared he was, he noticed he has run out of eggs",597e36295ea29d000126ff26,bh_other,1,neg,neither_object,0,1,0,0,0,0,1,0
960,bill_holiday,3.2RB,expt2,UNEXP-BAD,bizarre,reverse,goal,He has a heart attack,599786366b939900012da0d2,bh_other,1,neg,neither_object,0,1,0,0,0,0,1,0
961,bill_holiday,2BR,expt2,UNEXP-GOOD,normal,reverse,goal,He finished all his breakfast,596b66b47f8c1e00017cae6a,bh_other,1,pos,non_goal_object,1,0,0,0,0,1,0,0
962,bill_holiday,2AR,expt2,UNEXP-GOOD,normal,reverse,non-goal,He gets to enjoy his holiday with no problems,59d7d0198fd07a00018423cc,bh_other,1,pos,goal_object,1,0,0,0,1,0,0,0
963,bill_holiday,2A,expt2,UNEXP-GOOD,normal,control,non-goal,a lovely breakfast and a nice holiday,58d130ae9d8a130001f0f202,bh_other,1,pos,both_objects,1,0,0,0,0,0,0,1
964,bill_holiday,2.2RB,expt2,UNEXP-GOOD,bizarre,reverse,non-goal,"When he arrives at the airport, he finds out that there has been a water main break and that none of the airport restaurants are able to serve food. Because he had had a large breakfast, Bill is fine and not hungry. ",5ae9e9eed9f2be000193318b,bh_other,1,neither,non_goal_object,0,0,1,0,0,1,0,0
965,bill_holiday,3.2RB,expt2,UNEXP-BAD,bizarre,reverse,goal,He gets to the airport takes out his boarding pass only it's not there - it's a slice of bacon.,58fb57ecfbafc1000146e286,bh_other,1,neg,neither_object,0,1,0,0,0,0,1,0
966,bill_holiday,2AR,expt2,UNEXP-GOOD,normal,reverse,non-goal,He arrived on his holiday,5b2a43218ecf3f000161e8c9,bh_other,1,pos,goal_object,1,0,0,0,1,0,0,0
967,bill_holiday,2A,expt2,UNEXP-GOOD,normal,control,non-goal,He arrived at the airport on time,5886088eeeb9540001f4fc09,bh_other,1,pos,neither_object,1,0,0,0,0,0,1,0
968,bill_holiday,3B(2),expt2,UNEXP-BAD,bizarre,control,goal,The cooker broke ,597122f66c75db0001fea7c1,bh_other,1,neg,neither_object,0,1,0,0,0,0,1,0
969,bill_holiday,3RB,expt2,UNEXP-BAD,normal,reverse,goal,His boarding pass isn't valid.,592fcc8ab97ad00001744d37,bh_other,1,neg,neither_object,0,1,0,0,0,0,1,0
970,bill_holiday,2.2RA,expt2,UNEXP-GOOD,bizarre,reverse,goal,free upgrade too first class and champagne all the way,MNOM85277TFC,bh_pos_ans1,1,pos,neither_object,1,0,0,0,0,0,1,0
971,bill_holiday,2A(2),expt2,UNEXP-GOOD,bizarre,control,non-goal,He is upgraded to first class while travelling.,5b0ac3b9d282ff00015b6357,bh_pos_ans1,1,pos,neither_object,1,0,0,0,0,0,1,0
972,bill_holiday,2BR,expt2,UNEXP-GOOD,normal,reverse,goal,bill got an unexpected upgrade at checkin,5a801dd00f1bce000121f587,bh_pos_ans1,1,pos,neither_object,1,0,0,0,0,0,1,0
973,bill_holiday,2A,expt2,UNEXP-GOOD,normal,control,non-goal,When he gets to the Airport he discovers he has been upgraded to first class.,5707c0c0374137000fbc1f0b,bh_pos_ans1,1,pos,neither_object,1,0,0,0,0,0,1,0
974,bill_holiday,2BR,expt2,UNEXP-GOOD,normal,reverse,goal,"When he gets to his hotel, he has been upgraded to a suite!",59d5f2a4078dbe00019513cc,bh_pos_ans1,1,pos,neither_object,1,0,0,0,0,0,1,0
975,bill_holiday,2B,expt2,UNEXP-GOOD,normal,control,goal,his flight is on time and gets vip,zoe.gibson@hotmail.com,bh_pos_ans1,1,pos,neither_object,1,0,0,0,0,0,1,0
976,bill_holiday,2BR,expt2,UNEXP-GOOD,normal,reverse,goal,He got bumped up to first class when he got the the airport,5b042c0f4fcef50001cf7752,bh_pos_ans1,1,pos,neither_object,1,0,0,0,0,0,1,0
977,bill_holiday,2B,expt2,UNEXP-GOOD,normal,control,goal,The airline rings and tells bill he's been upgraded to first class.,59b27b8b2a78fd00010b8403,bh_pos_ans1,1,pos,neither_object,1,0,0,0,0,0,1,0
978,bill_holiday,2.2RA,expt2,UNEXP-GOOD,bizarre,reverse,goal,He gets a free First Class upgrade on the plane as his family had been a frequent customer of the particular flight company.,5ad3fc75b02aca00012739b4,bh_pos_ans1,1,pos,neither_object,1,0,0,0,0,0,1,0
979,bill_holiday,2A(2),expt2,UNEXP-GOOD,bizarre,control,non-goal,"He mediates a scuffle at the baggage carousel, prompting a member of airport staff to offer him a bump up to first class for his return flight. ",5b1b574588ee7400012b0073,bh_pos_ans1,1,pos,goal_object,1,0,0,0,1,0,0,0
980,bill_holiday,2.2RA,expt2,UNEXP-GOOD,bizarre,reverse,goal,He got a discount on his hotel room,5acbd7530527ba0001c265e7,bh_pos_ans1,1,pos,neither_object,1,0,0,0,0,0,1,0
981,bill_holiday,2A,expt2,UNEXP-GOOD,normal,control,non-goal,He got upgraded to first class for free.,5a771f510f1bce0001219d44,bh_pos_ans1,1,pos,neither_object,1,0,0,0,0,0,1,0
982,bill_holiday,2B,expt2,UNEXP-GOOD,normal,control,goal,his plane seat gets upgraded to first class,5a9bbbba89de8200013f0dc5,bh_pos_ans1,1,pos,neither_object,1,0,0,0,0,0,1,0
983,bill_holiday,2BR,expt2,UNEXP-GOOD,normal,reverse,goal,"Bill goes to the airport to check in for his flight, and he's upgraded to first class! He thought that alone was great, but was even more excited to find out that those in first class receive free, unlimited beer. ",5774087017128b0001c29128,bh_pos_ans1,1,pos,neither_object,1,0,0,0,0,0,1,0
984,bill_holiday,2B(2),expt2,UNEXP-GOOD,bizarre,control,goal,"Bill was given free planes tickets at the bus station, and was able to travel in comfort and better time to his destination.",5892256be6393500019e16a9,bh_pos_ans1,1,pos,neither_object,1,0,0,0,0,0,1,0
985,bill_holiday,2A,expt2,UNEXP-GOOD,normal,control,non-goal,"When he gets to the airport, he finds that he's been upgraded to business class for free.",5af706d5085be6000163210b,bh_pos_ans1,1,pos,neither_object,1,0,0,0,0,0,1,0
986,bill_holiday,2.2RA,expt2,UNEXP-GOOD,bizarre,reverse,goal,"when he got to the airport, they upgraded him to first class because they thought he was famous",599dc40e0399e00001a0eff2,bh_pos_ans1,1,pos,neither_object,1,0,0,0,0,0,1,0
987,bill_holiday,2.2RB,expt2,UNEXP-GOOD,bizarre,reverse,non-goal,He gets a free upgrade to first class,59a8e51a2ab6b80001a7deb5,bh_pos_ans1,1,pos,neither_object,1,0,0,0,0,0,1,0
988,bill_holiday,2A(2),expt2,UNEXP-GOOD,bizarre,control,non-goal,He gets upgraded to first class for free.,5b1e79fa2767e20001e53f1b,bh_pos_ans1,1,pos,neither_object,1,0,0,0,0,0,1,0
989,bill_holiday,2B(2),expt2,UNEXP-GOOD,bizarre,control,goal,The checkin clerk has the same name as Bill and offers to upgrade him for free to first class.,Donal McBrien,bh_pos_ans1,1,pos,neither_object,1,0,0,0,0,0,1,0
990,bill_holiday,2B(2),expt2,UNEXP-GOOD,bizarre,control,goal,He gets an free upgrade to first class for his holiday flight,59ea32b5e75b450001a695b4,bh_pos_ans1,1,pos,goal_object,1,0,0,0,1,0,0,0
991,bill_holiday,2.2RA,expt2,UNEXP-GOOD,bizarre,reverse,goal,he gets an upgrade on his holiday,54567b10fdf99b6a90943bd9,bh_pos_ans1,1,pos,goal_object,1,0,0,0,1,0,0,0
992,bill_holiday,2AR,expt2,UNEXP-GOOD,normal,reverse,non-goal,Bill is upgraded to first class for his flight. ,56c9b9ce10a82f000cffd262,bh_pos_ans1,1,pos,neither_object,1,0,0,0,0,0,1,0
993,bill_holiday,5A,expt2,UNEXP,normal,control,non-goal,He gets upgraded to first class. ,5b56ecccd8348500012d4448,bh_pos_ans1,1,pos,neither_object,1,0,0,0,0,0,1,0
994,bill_holiday,2.2RB,expt2,UNEXP-GOOD,bizarre,reverse,non-goal,He is upgraded at the check-in desk and travels in first class.,5983b86106cd1f0001f8e283,bh_pos_ans1,1,pos,neither_object,1,0,0,0,0,0,1,0
995,bill_holiday,2BR,expt2,UNEXP-GOOD,normal,reverse,goal,The airline calls him telling him he'd been promoted to first class,5aebb17723fdd50001d0a2d9,bh_pos_ans1,1,pos,neither_object,1,0,0,0,0,0,1,0
996,bill_holiday,2B(2),expt2,UNEXP-GOOD,bizarre,control,goal,He finds some old photos he thought he'd lost in the suitcase,56bdd0efef423f0006cbd833,bh_pos_ans2,1,pos,goal_object,1,0,0,0,1,0,0,0
997,bill_holiday,2B(2),expt2,UNEXP-GOOD,bizarre,control,goal,In his suitcase he finds £500 of travel money. ,5ac607f668b65b00018d60fa,bh_pos_ans2,1,pos,goal_object,1,0,0,0,1,0,0,0
998,bill_holiday,2.2RB,expt2,UNEXP-GOOD,bizarre,reverse,non-goal,His company pays credits back his holiday time to him,59d3c7b4b5367100017112d1,bh_pos_ans3,1,pos,goal_object,1,0,0,0,1,0,0,0
999,bill_holiday,2AR,expt2,UNEXP-GOOD,normal,reverse,non-goal,his boss gives him an extra week of vacation,5a80ac39b093f80001a7af17,bh_pos_ans3,1,pos,neither_object,1,0,0,0,0,0,1,0
1000,bill_holiday,2.2RB,expt2,UNEXP-GOOD,bizarre,reverse,non-goal,"The large breakfast puts him in a great mood, which inspires him to flirt with an attractive woman sitting next to him on the plane, and they agree to have drinks in the airport lounge when they land.",5ae8a51278b0060001e690cf,bh_pos_ans3,1,pos,non_goal_object,1,0,0,0,0,1,0,0
1001,bill_holiday,2B(2),expt2,UNEXP-GOOD,bizarre,control,goal,"While on holiday Bill gets chatting to some of the locals. He has been won over by their relaxed way of life. When the time to go home arrives, Bill decides that he wants to stay in his lovely new found paradise and returns to work with a plan to retire there.",5b1c014b0b5cc00001e2e52e,bh_pos_ans3,1,pos,goal_object,1,0,0,0,1,0,0,0
1002,bill_holiday,2B(2),expt2,UNEXP-GOOD,bizarre,control,goal,Bill wins the lottery ticket he buys at the airport and no longer has to go to work,5b032c19afa8970001fb8690,bh_pos_ans3,1,pos,goal_object,1,0,0,0,1,0,0,0
1003,bill_holiday,2.2RA,expt2,UNEXP-GOOD,bizarre,reverse,goal,His boss phones to offer him a promotion when he returns in reward for his hard work,59a772cd1363d90001676936,bh_pos_ans3,1,pos,goal_object,1,0,0,0,1,0,0,0
1004,bill_holiday,2.2RB,expt2,UNEXP-GOOD,bizarre,reverse,non-goal,"Because Bill had spent time on making his breakfast he was late for his flight. Another one is leaving soon and the only open seat is in first class. While sitting there he chats with the person sitting next to him, a handsome man that is also going on vacation. The decide to hang out while vacationing and fall in love.",5b0b62ac1e55760001b9555c,bh_pos_ans3,1,pos,both_objects,1,0,0,0,0,0,0,1
1005,bill_holiday,5B2,expt2,UNEXP,bizarre,reverse,non-goal,His long lost child sweetheart turns up to go on holiday with him,57a43a9a07724c000114f42b,bh_pos_ans3,1,pos,goal_object,1,0,0,0,1,0,0,0
1006,bill_holiday,5D4,expt2,UNEXP,bizarre,reverse,goal,"Bill received a letter telling him he had won a large sum of money, so Bill was able to upgrade from economy  to first class",5639b0bfbe9cac0011aaa84e,bh_pos_ans3,1,pos,neither_object,1,0,0,0,0,0,1,0
1007,bill_holiday,2B(2),expt2,UNEXP-GOOD,bizarre,control,goal,Bill's boss calls him and advises him that he has been awarded a bonus for his hard work.,5b1840dfb6fe3d0001a1073d,bh_pos_ans3,1,pos,goal_object,1,0,0,0,1,0,0,0
1008,bill_holiday,2B,expt2,UNEXP-GOOD,normal,control,goal,he receives a bonus payment from work,5933d3c4ed2e9a0001d37ab4,bh_pos_ans3,1,pos,goal_object,1,0,0,0,1,0,0,0
1009,bill_holiday,2A,expt2,UNEXP-GOOD,normal,control,non-goal,His partner books time off work and goes with him.,5a25f6d43cf1f80001ca578a,bh_pos_ans3,1,pos,goal_object,1,0,0,0,1,0,0,0
1010,bill_holiday,2.2RA,expt2,UNEXP-GOOD,bizarre,reverse,goal,His colleagues from work gift him with some money to go towards his holiday,5b084487b4045500016654fb,bh_pos_ans3,1,pos,goal_object,1,0,0,0,1,0,0,0
1011,bill_holiday,2BR,expt2,UNEXP-GOOD,normal,reverse,goal,finds a phone number of a potential love in between his shirts ,5a64b652b9e3b50001a701a5,bh_pos_ans3,1,pos,neither_object,1,0,0,0,0,0,1,0
1012,bill_holiday,2A(2),expt2,UNEXP-GOOD,bizarre,control,non-goal,"Bill receives a phone call, saying that a car will take him (and anyone who wishes to say goodbye to him) to the airport for free.",5b171d3a4c72120001f1a5f6,bh_pos_ans3,1,pos,neither_object,1,0,0,0,0,0,1,0
1013,bill_holiday,2.2RA,expt2,UNEXP-GOOD,bizarre,reverse,goal,"A stray cat wanders in and eats Bill's breakfast, saving Bill from becoming a fatass. Bill goes on the holiday and meets a girl who he will end up marrying. They also now have a cat",5b28bf448ecf3f000161c374,bh_pos_ans3,1,pos,both_objects,1,0,0,0,0,0,0,1
1014,bill_holiday,2BR,expt2,UNEXP-GOOD,normal,reverse,goal,He got extra pay for his hard work,5afd6c7258c2c100012d238b,bh_pos_ans3,1,pos,goal_object,1,0,0,0,1,0,0,0
1015,bill_holiday,2AR,expt2,UNEXP-GOOD,normal,reverse,non-goal,his holiday ends up being the best he has ever had,5a6bc1c3ab58b500015f42b3,bh_pos_ans3,1,pos,goal_object,1,0,0,0,1,0,0,0
